FIPS,county,state,total.population.est,age.o65y.per,males.100.females.ratio,edu.o25y.high.school.grad.per,edu.o25y.bacherlor.or.higher.per,housing.units.vacant.per,race.white.per,race.black.per,race.native.american.per,race.asian.per,race.pacific.per,race.other.per,race.latino.per,rel.population.total.members.per,work.laborforce.civilian.is.unemployed.per,work.occupation.management.business.science.arts.per,work.occupation.service.per,work.occupation.sales.office.per,work.occupation.natural.ressources.construction.maintenance.per,work.occupation.production.transportation.per,work.class.of.worker.private.per,work.class.of.worker.gov.per,work.class.of.worker.self.employed.per,income.median.est,income.with.social.security.per,insurance.with.insurance.per,poverty.all.people.per,household.average.family.size.est,disability.is.per,residence.1y.ago.same.county.per,place.of.birth.foreign.per,foreign.born.place.latin.america.per,language.spoken.at.home.english.only.per,geo.density.population.ratio,geo.density.housing.ratio,health.general.practicioner.per.1000.ratio,votes.republicans.per,party.governor,voting.behavior
48005,Angelina County,Texas,87748,0.146,95.6,0.316,0.153,0.15,0.62,0.15,0.00,0.01,0.00,0.02,0.21,0.555,0.091,0.268,0.208,0.224,0.133,0.167,0.762,0.178,0.059,44223,0.326,0.803,0.194,3.23,0.186,0.942,0.082,0.874,0.822,109.99,45.21,0.39,0.73,Rep,Rep
48007,Aransas County,Texas,24292,0.26,98.1,0.309,0.196,0.38,0.68,0.02,0.00,0.02,0.00,0.05,0.26,0.305,0.068,0.286,0.199,0.227,0.185,0.103,0.754,0.124,0.122,41690,0.507,0.808,0.19,2.95,0.229,0.892,0.059,0.542,0.848,96.37,61.94,0.78,0.74,Rep,Rep
48009,Archer County,Texas,8779,0.173,99.3,0.365,0.207,0.19,0.89,0.01,0.01,0.00,0.00,0.01,0.08,0.318,0.03,0.337,0.139,0.218,0.157,0.149,0.766,0.138,0.095,60275,0.373,0.869,0.099,3.02,0.15,0.966,0.034,0.793,0.932,9.72,4.57,0.11,0.89,Rep,Rep
48011,Armstrong County,Texas,1943,0.215,101.1,0.243,0.23,0.23,0.84,0.01,0.02,0.00,0.00,0.03,0.12,0.703,0.011,0.392,0.121,0.201,0.209,0.078,0.656,0.244,0.095,59737,0.378,0.89,0.069,3.03,0.182,0.928,0.019,0.389,0.92,2.14,1.03,0.00,0.91,Rep,Rep
48013,Atascosa County,Texas,47050,0.135,98.9,0.36,0.14,0.14,0.35,0.01,0.00,0.00,0.00,0.02,0.63,0.305,0.065,0.233,0.209,0.218,0.193,0.148,0.781,0.143,0.075,52192,0.38,0.806,0.164,3.5,0.121,0.931,0.068,0.876,0.591,38.58,14.59,0.24,0.63,Rep,Rep
48015,Austin County,Texas,28886,0.17,99.2,0.303,0.201,0.15,0.64,0.09,0.00,0.00,0.00,0.04,0.25,0.548,0.062,0.308,0.171,0.21,0.135,0.177,0.804,0.118,0.077,53687,0.336,0.831,0.115,3.13,0.124,0.939,0.092,0.963,0.801,44.68,20.07,0.25,0.79,Rep,Rep
48017,Bailey County,Texas,7126,0.153,107.5,0.324,0.078,0.14,0.38,0.02,0.00,0.00,0.00,0.00,0.60,0.574,0.043,0.232,0.224,0.206,0.207,0.132,0.753,0.191,0.056,37397,0.266,0.7,0.19,3.45,0.143,0.941,0.186,0.973,0.517,8.62,3.37,0.56,0.75,Rep,Rep
48019,Bandera County,Texas,20796,0.245,99.8,0.292,0.226,0.28,0.80,0.01,0.00,0.00,0.00,0.02,0.18,0.292,0.048,0.358,0.185,0.212,0.164,0.081,0.692,0.19,0.116,49863,0.421,0.823,0.13,3,0.184,0.914,0.042,0.646,0.889,26.29,14.66,0.15,0.80,Rep,Rep
48021,Bastrop County,Texas,76948,0.13,103.9,0.304,0.179,0.14,0.55,0.08,0.00,0.01,0.00,0.02,0.34,0.326,0.098,0.315,0.15,0.253,0.162,0.12,0.713,0.201,0.083,54821,0.307,0.804,0.143,3.5,0.136,0.909,0.107,0.87,0.729,86.64,33.24,0.24,0.58,Rep,Rep
48023,Baylor County,Texas,3628,0.24,94.7,0.317,0.258,0.36,0.86,0.02,0.00,0.00,0.00,0.06,0.09,0.709,0.014,0.376,0.12,0.219,0.217,0.068,0.62,0.166,0.215,36373,0.396,0.811,0.119,2.84,0.194,0.924,0.028,0.297,0.956,4.18,3.11,0.81,0.85,Rep,Rep
48025,Bee County,Texas,32659,0.112,152.4,0.331,0.097,0.18,0.33,0.09,0.01,0.00,0.00,0.00,0.57,0.270,0.07,0.213,0.264,0.224,0.145,0.155,0.705,0.227,0.067,42302,0.321,0.775,0.212,3.42,0.182,0.853,0.041,0.9,0.629,37.10,12.10,0.38,0.56,Rep,Rep
48027,Bell County,Texas,326041,0.095,99.6,0.282,0.232,0.17,0.49,0.20,0.00,0.03,0.01,0.07,0.23,0.357,0.095,0.321,0.199,0.262,0.098,0.12,0.692,0.257,0.05,50550,0.224,0.858,0.153,3.42,0.138,0.882,0.082,0.544,0.812,310.21,125.29,0.60,0.55,Rep,Rep
48029,Bexar County,Texas,1825502,0.109,96.8,0.252,0.267,0.08,0.29,0.07,0.00,0.03,0.00,0.03,0.59,0.393,0.074,0.346,0.196,0.264,0.096,0.098,0.796,0.148,0.056,51150,0.26,0.82,0.174,3.56,0.135,0.944,0.131,0.741,0.592,1472.39,544.60,0.52,0.41,Rep,Rep
48031,Blanco County,Texas,10723,0.209,101.4,0.307,0.284,0.26,0.78,0.00,0.01,0.00,0.00,0.04,0.19,0.543,0.064,0.363,0.207,0.193,0.155,0.082,0.704,0.175,0.118,55504,0.427,0.8,0.09,3,0.166,0.951,0.084,0.805,0.851,15.12,7.93,0.57,0.74,Rep,Rep
48033,Borden County,Texas,705,0.226,105.5,0.289,0.318,0.34,0.88,0.00,0.03,0.00,0.00,0.01,0.09,0.142,0.007,0.528,0.117,0.142,0.142,0.071,0.457,0.362,0.17,73750,0.408,0.945,0.014,3.13,0.167,0.844,0.02,0.5,0.89,0.79,0.44,1.56,0.90,Rep,Rep
48035,Bosque County,Texas,17971,0.23,97.1,0.347,0.17,0.27,0.79,0.01,0.00,0.00,0.00,0.03,0.17,0.511,0.079,0.285,0.181,0.218,0.156,0.16,0.757,0.128,0.112,44674,0.444,0.794,0.145,3.02,0.165,0.933,0.067,0.903,0.853,18.28,9.81,0.60,0.81,Rep,Rep
48037,Bowie County,Texas,93155,0.15,101.9,0.36,0.182,0.14,0.65,0.24,0.01,0.01,0.00,0.04,0.07,0.450,0.085,0.297,0.204,0.24,0.117,0.142,0.755,0.194,0.051,42670,0.339,0.825,0.191,3.15,0.149,0.931,0.038,0.583,0.937,105.26,44.08,0.56,0.72,Rep,Rep
48039,Brazoria County,Texas,331741,0.105,102.8,0.257,0.285,0.10,0.51,0.13,0.00,0.06,0.00,0.03,0.29,0.385,0.054,0.41,0.143,0.209,0.11,0.128,0.805,0.144,0.05,69749,0.231,0.836,0.112,3.38,0.097,0.941,0.131,0.598,0.742,244.34,91.73,0.33,0.60,Rep,Rep
48041,Brazos County,Texas,205271,0.079,102.8,0.204,0.389,0.10,0.58,0.10,0.00,0.06,0.00,0.03,0.24,0.384,0.064,0.401,0.172,0.247,0.093,0.087,0.683,0.256,0.058,39808,0.169,0.85,0.279,3.17,0.085,0.845,0.132,0.552,0.766,350.62,139.92,0.85,0.59,Rep,Rep
48043,Brewster County,Texas,9235,0.183,92.4,0.214,0.391,0.26,0.53,0.01,0.01,0.00,0.00,0.02,0.43,0.364,0.049,0.434,0.195,0.188,0.125,0.058,0.492,0.404,0.09,38395,0.341,0.811,0.135,3,0.209,0.903,0.039,0.849,0.616,1.49,0.88,0.65,0.49,Rep,Rep
48045,Briscoe County,Texas,1670,0.213,109,0.256,0.218,0.31,0.60,0.04,0.00,0.00,0.00,0.06,0.33,0.924,0.047,0.337,0.166,0.166,0.206,0.124,0.629,0.236,0.124,38603,0.369,0.765,0.186,2.87,0.108,0.944,0.117,0.923,0.76,1.86,1.09,0.00,0.85,Rep,Rep
48047,Brooks County,Texas,7221,0.167,107.7,0.376,0.117,0.32,0.05,0.00,0.00,0.02,0.00,0.00,0.93,0.434,0.198,0.196,0.324,0.253,0.111,0.115,0.728,0.209,0.063,22741,0.428,0.705,0.396,3.95,0.195,0.872,0.079,0.749,0.287,7.65,3.24,0.00,0.24,Rep,Rep
48049,Brown County,Texas,37833,0.187,98.4,0.379,0.18,0.28,0.73,0.04,0.00,0.00,0.00,0.02,0.21,0.542,0.043,0.323,0.198,0.225,0.1,0.154,0.752,0.165,0.082,41962,0.388,0.833,0.183,3.23,0.137,0.956,0.042,0.873,0.932,40.06,19.50,0.39,0.86,Rep,Rep
48051,Burleson County,Texas,17293,0.193,99.2,0.364,0.149,0.28,0.66,0.12,0.00,0.00,0.00,0.03,0.20,0.450,0.075,0.274,0.164,0.228,0.159,0.176,0.694,0.217,0.084,51821,0.386,0.806,0.162,3.15,0.167,0.925,0.069,0.883,0.854,26.24,13.47,0.29,0.77,Rep,Rep
48053,Burnet County,Texas,44144,0.206,98.4,0.319,0.227,0.21,0.75,0.02,0.01,0.00,0.00,0.01,0.21,0.335,0.051,0.293,0.205,0.228,0.153,0.121,0.741,0.142,0.117,49732,0.411,0.829,0.16,3,0.188,0.924,0.06,0.777,0.854,44.40,21.46,0.51,0.77,Rep,Rep
48055,Caldwell County,Texas,39347,0.13,102.4,0.36,0.155,0.10,0.43,0.07,0.00,0.00,0.00,0.02,0.49,0.381,0.052,0.241,0.224,0.234,0.144,0.157,0.747,0.186,0.067,47233,0.322,0.761,0.193,3.38,0.151,0.874,0.074,0.905,0.69,72.16,25.43,0.26,0.56,Rep,Rep
48057,Calhoun County,Texas,21666,0.16,100.1,0.318,0.162,0.31,0.44,0.03,0.00,0.03,0.00,0.03,0.48,0.392,0.072,0.276,0.122,0.23,0.158,0.213,0.805,0.128,0.067,51078,0.333,0.825,0.193,3.25,0.181,0.944,0.104,0.618,0.712,42.75,22.90,0.37,0.67,Rep,Rep
48059,Callahan County,Texas,13532,0.193,95.6,0.387,0.144,0.20,0.87,0.02,0.00,0.00,0.00,0.03,0.09,0.479,0.054,0.259,0.165,0.25,0.147,0.179,0.712,0.17,0.094,40981,0.384,0.768,0.19,3.38,0.174,0.929,0.022,0.613,0.952,15.05,7.31,0.15,0.87,Rep,Rep
48061,Cameron County,Texas,417947,0.121,93.2,0.24,0.164,0.17,0.10,0.00,0.00,0.01,0.00,0.00,0.89,0.276,0.1,0.279,0.253,0.25,0.107,0.111,0.727,0.182,0.089,33266,0.299,0.684,0.338,3.92,0.133,0.973,0.244,0.956,0.255,469.12,162.97,0.27,0.32,Rep,Rep
48063,Camp County,Texas,12516,0.17,95.2,0.365,0.143,0.22,0.57,0.17,0.00,0.00,0.00,0.04,0.23,0.689,0.085,0.22,0.196,0.219,0.136,0.23,0.737,0.16,0.099,37851,0.383,0.776,0.197,3.32,0.168,0.947,0.114,0.971,0.79,63.91,28.98,0.48,0.70,Rep,Rep
48065,Carson County,Texas,6068,0.165,93.1,0.284,0.244,0.17,0.87,0.01,0.01,0.00,0.00,0.03,0.10,0.549,0.017,0.349,0.102,0.242,0.177,0.13,0.725,0.183,0.092,66023,0.306,0.856,0.073,3.05,0.124,0.896,0.018,0.232,0.941,6.59,3.01,0.00,0.89,Rep,Rep
48067,Cass County,Texas,30328,0.209,94.3,0.44,0.137,0.19,0.77,0.17,0.00,0.00,0.00,0.03,0.04,0.821,0.092,0.213,0.192,0.244,0.149,0.202,0.76,0.159,0.081,37352,0.405,0.8,0.198,3.12,0.178,0.961,0.018,0.713,0.969,32.37,15.37,0.36,0.79,Rep,Rep
48069,Castro County,Texas,7948,0.136,104.1,0.331,0.132,0.21,0.35,0.01,0.00,0.00,0.00,0.04,0.62,0.555,0.047,0.237,0.15,0.21,0.214,0.188,0.735,0.145,0.108,39459,0.274,0.671,0.171,3.65,0.099,0.915,0.21,0.981,0.497,8.89,3.55,0.25,0.71,Rep,Rep
48071,Chambers County,Texas,37251,0.106,100.7,0.318,0.187,0.08,0.68,0.08,0.00,0.01,0.00,0.03,0.21,0.409,0.078,0.344,0.107,0.189,0.164,0.196,0.779,0.159,0.061,70544,0.252,0.817,0.106,3.31,0.139,0.929,0.104,0.717,0.803,62.38,23.68,0.14,0.80,Rep,Rep
48073,Cherokee County,Texas,51167,0.158,104.1,0.334,0.162,0.15,0.62,0.14,0.00,0.00,0.00,0.03,0.22,0.530,0.064,0.269,0.224,0.2,0.157,0.151,0.729,0.204,0.065,39595,0.369,0.793,0.221,3.26,0.137,0.939,0.091,0.922,0.804,48.60,19.90,0.28,0.77,Rep,Rep
48075,Childress County,Texas,7059,0.144,134.6,0.401,0.168,0.22,0.64,0.10,0.01,0.01,0.02,0.02,0.20,0.433,0.052,0.342,0.219,0.182,0.087,0.171,0.62,0.317,0.061,36633,0.349,0.859,0.202,3.04,0.162,0.881,0.044,0.741,0.87,10.14,4.42,0.99,0.86,Rep,Rep
48077,Clay County,Texas,10479,0.197,101,0.395,0.159,0.19,0.91,0.01,0.01,0.00,0.00,0.03,0.05,0.325,0.068,0.288,0.183,0.246,0.145,0.137,0.724,0.17,0.104,48297,0.404,0.836,0.121,3.03,0.186,0.907,0.019,0.777,0.952,9.63,4.72,0.56,0.87,Rep,Rep
48079,Cochran County,Texas,2993,0.143,103.1,0.297,0.122,0.24,0.38,0.04,0.00,0.00,0.00,0.03,0.56,0.359,0.085,0.242,0.142,0.129,0.332,0.155,0.666,0.209,0.12,39113,0.376,0.692,0.2,3.47,0.165,0.946,0.173,0.986,0.531,3.86,1.76,0.64,0.75,Rep,Rep
48081,Coke County,Texas,3238,0.265,106.1,0.335,0.207,0.40,0.77,0.01,0.01,0.00,0.00,0.01,0.21,0.634,0.031,0.463,0.139,0.151,0.125,0.122,0.587,0.315,0.098,42467,0.433,0.82,0.116,2.42,0.165,0.901,0.038,0.919,0.885,3.55,2.93,0.00,0.89,Rep,Rep
48083,Coleman County,Texas,8536,0.223,97.9,0.411,0.118,0.38,0.78,0.02,0.01,0.01,0.00,0.01,0.17,0.646,0.082,0.262,0.208,0.241,0.176,0.113,0.714,0.174,0.109,35156,0.422,0.739,0.226,2.97,0.137,0.965,0.02,0.509,0.945,6.76,4.38,0.67,0.87,Rep,Rep
48085,Collin County,Texas,862215,0.092,96.4,0.155,0.497,0.05,0.61,0.09,0.00,0.12,0.00,0.05,0.15,0.336,0.049,0.521,0.118,0.252,0.052,0.057,0.841,0.1,0.058,84735,0.175,0.871,0.076,3.3,0.066,0.924,0.185,0.302,0.747,1024.96,380.91,0.49,0.56,Rep,Rep
48087,Collingsworth County,Texas,3058,0.198,95,0.327,0.152,0.25,0.62,0.03,0.02,0.00,0.00,0.02,0.31,0.322,0.052,0.254,0.155,0.186,0.271,0.135,0.707,0.183,0.11,39743,0.375,0.77,0.226,3.19,0.173,0.921,0.135,0.937,0.731,3.33,1.61,0.65,0.85,Rep,Rep
48089,Colorado County,Texas,20757,0.202,97.2,0.388,0.182,0.27,0.58,0.14,0.00,0.00,0.00,0.00,0.28,0.538,0.042,0.29,0.169,0.204,0.162,0.175,0.726,0.173,0.09,46618,0.378,0.824,0.151,3.2,0.134,0.979,0.077,0.875,0.773,21.62,10.98,0.62,0.75,Rep,Rep
48091,Comal County,Texas,119632,0.17,97.9,0.255,0.334,0.13,0.69,0.02,0.00,0.01,0.00,0.03,0.26,0.376,0.049,0.378,0.166,0.256,0.11,0.089,0.772,0.132,0.091,65833,0.346,0.847,0.088,3.13,0.137,0.908,0.062,0.705,0.824,213.83,89.88,0.54,0.73,Rep,Rep
48093,Comanche County,Texas,13623,0.226,96,0.37,0.167,0.29,0.71,0.00,0.00,0.00,0.00,0.02,0.27,0.418,0.045,0.269,0.157,0.207,0.156,0.212,0.722,0.15,0.123,37470,0.405,0.737,0.232,3.21,0.181,0.947,0.079,0.923,0.78,14.53,7.72,0.64,0.83,Rep,Rep
48095,Concho County,Texas,4086,0.163,200.4,0.301,0.116,0.50,0.43,0.01,0.00,0.01,0.00,0.01,0.55,0.191,0.028,0.341,0.135,0.245,0.17,0.109,0.441,0.367,0.178,48368,0.431,0.854,0.111,3.82,0.107,0.84,0.34,0.947,0.636,4.15,1.65,0.24,0.83,Rep,Rep
48097,Cooke County,Texas,38761,0.171,97.4,0.321,0.21,0.12,0.77,0.02,0.01,0.01,0.00,0.04,0.17,0.478,0.07,0.276,0.226,0.191,0.114,0.193,0.769,0.148,0.081,52406,0.327,0.84,0.139,3.09,0.152,0.931,0.071,0.81,0.857,44.31,19.05,0.29,0.83,Rep,Rep
48099,Coryell County,Texas,76128,0.085,98,0.303,0.148,0.16,0.60,0.14,0.00,0.02,0.01,0.10,0.17,0.237,0.095,0.304,0.241,0.251,0.111,0.093,0.603,0.342,0.053,49340,0.235,0.894,0.138,3.32,0.137,0.841,0.063,0.396,0.853,72.36,24.57,0.28,0.67,Rep,Rep
48101,Cottle County,Texas,1510,0.271,108.6,0.309,0.153,0.34,0.60,0.10,0.00,0.00,0.00,0.03,0.28,0.768,0.075,0.314,0.226,0.229,0.192,0.039,0.564,0.289,0.14,34955,0.468,0.754,0.227,2.94,0.197,0.965,0.044,1,0.821,1.68,1.07,0.00,0.83,Rep,Rep
48103,Crane County,Texas,4730,0.118,100.3,0.304,0.128,0.07,0.36,0.03,0.01,0.00,0.00,0.00,0.60,0.505,0.052,0.19,0.194,0.173,0.219,0.223,0.822,0.139,0.039,58333,0.243,0.815,0.131,3.58,0.087,0.892,0.169,0.992,0.521,6.02,2.10,0.00,0.76,Rep,Rep
48105,Crockett County,Texas,3699,0.151,100.5,0.272,0.133,0.18,0.37,0.00,0.00,0.00,0.00,0.02,0.62,0.694,0.018,0.216,0.175,0.207,0.244,0.159,0.774,0.163,0.062,53678,0.28,0.798,0.175,2.91,0.111,0.939,0.108,0.762,0.485,1.32,0.62,0.27,0.70,Rep,Rep
48107,Crosby County,Texas,6007,0.18,95,0.307,0.118,0.25,0.41,0.04,0.00,0.00,0.00,0.02,0.54,0.380,0.1,0.289,0.196,0.2,0.226,0.09,0.727,0.173,0.094,37434,0.345,0.753,0.229,3.23,0.185,0.928,0.042,0.96,0.692,6.67,3.22,0.17,0.69,Rep,Rep
48109,Culberson County,Texas,2296,0.157,95.9,0.329,0.099,0.23,0.19,0.00,0.00,0.00,0.00,0.03,0.78,0.268,0.065,0.201,0.322,0.242,0.157,0.078,0.747,0.191,0.062,35000,0.35,0.787,0.297,3.62,0.226,0.961,0.129,0.99,0.322,0.60,0.27,0.00,0.37,Rep,Rep
48111,Dallam County,Texas,7014,0.08,115,0.333,0.111,0.22,0.53,0.01,0.01,0.01,0.00,0.03,0.42,0.556,0.056,0.203,0.232,0.165,0.216,0.184,0.821,0.11,0.067,41345,0.22,0.762,0.17,3.8,0.138,0.908,0.159,0.905,0.674,4.67,1.92,0.00,0.82,Rep,Rep
48113,Dallas County,Texas,2485003,0.094,97.3,0.229,0.291,0.09,0.32,0.22,0.00,0.06,0.00,0.04,0.39,0.426,0.076,0.333,0.182,0.245,0.112,0.129,0.839,0.095,0.064,50270,0.207,0.752,0.193,3.49,0.096,0.945,0.234,0.726,0.583,2852.13,1107.24,0.36,0.35,Rep,Rep
48115,Dawson County,Texas,13542,0.145,130.6,0.374,0.11,0.19,0.38,0.06,0.00,0.01,0.00,0.02,0.55,0.541,0.095,0.249,0.198,0.227,0.165,0.16,0.685,0.219,0.095,41095,0.328,0.767,0.166,3.43,0.152,0.895,0.072,0.902,0.627,15.04,5.79,0.29,0.74,Rep,Rep
48117,Deaf Smith County,Texas,19245,0.115,97.3,0.308,0.148,0.12,0.28,0.01,0.01,0.00,0.00,0.01,0.70,0.632,0.054,0.268,0.138,0.204,0.17,0.22,0.78,0.136,0.079,43373,0.254,0.784,0.208,3.66,0.104,0.949,0.152,0.974,0.515,12.86,4.72,0.26,0.69,Rep,Rep
48119,Delta County,Texas,5223,0.207,98.1,0.336,0.188,0.22,0.81,0.08,0.00,0.01,0.00,0.05,0.07,0.390,0.136,0.326,0.148,0.22,0.113,0.193,0.728,0.162,0.11,42432,0.445,0.819,0.228,3.16,0.183,0.938,0.017,0.276,0.977,20.34,9.61,0.19,0.81,Rep,Rep
48121,Denton County,Texas,731851,0.082,96.9,0.193,0.413,0.06,0.62,0.09,0.00,0.07,0.00,0.05,0.19,0.296,0.057,0.439,0.146,0.266,0.064,0.085,0.822,0.119,0.057,75050,0.172,0.857,0.088,3.31,0.079,0.901,0.143,0.465,0.777,833.14,311.65,0.33,0.58,Rep,Rep
48123,DeWitt County,Texas,20540,0.193,110.8,0.375,0.145,0.23,0.56,0.10,0.00,0.00,0.00,0.01,0.34,0.547,0.068,0.291,0.192,0.21,0.147,0.161,0.724,0.177,0.096,49736,0.409,0.83,0.151,3.19,0.172,0.92,0.029,0.895,0.827,22.60,10.10,0.75,0.81,Rep,Rep
48125,Dickens County,Texas,2281,0.216,115.4,0.283,0.154,0.38,0.67,0.06,0.00,0.00,0.00,0.01,0.26,0.527,0.136,0.415,0.156,0.169,0.19,0.07,0.59,0.312,0.095,39700,0.388,0.802,0.201,3.03,0.195,0.937,0.039,0.909,0.857,2.53,1.58,0.41,0.83,Rep,Rep
48127,Dimmit County,Texas,10682,0.141,94.3,0.298,0.119,0.18,0.14,0.00,0.00,0.00,0.00,0.00,0.86,0.368,0.103,0.193,0.235,0.319,0.17,0.083,0.705,0.219,0.076,36825,0.362,0.742,0.189,3.98,0.215,0.919,0.057,0.942,0.296,8.04,3.28,0.70,0.30,Rep,Rep
48129,Donley County,Texas,3588,0.235,96.9,0.335,0.152,0.39,0.82,0.06,0.01,0.00,0.00,0.01,0.10,0.561,0.039,0.329,0.249,0.165,0.141,0.116,0.564,0.298,0.137,36681,0.481,0.831,0.177,3.25,0.192,0.899,0.022,0.775,0.938,3.87,2.30,0.27,0.84,Rep,Rep
48131,Duval County,Texas,11577,0.175,109,0.333,0.081,0.29,0.10,0.01,0.00,0.00,0.00,0.00,0.89,0.276,0.109,0.181,0.244,0.219,0.229,0.126,0.76,0.172,0.064,33939,0.408,0.718,0.239,3.35,0.269,0.908,0.041,0.918,0.382,6.46,3.09,0.00,0.32,Rep,Rep
48133,Eastland County,Texas,18328,0.209,96,0.359,0.144,0.34,0.80,0.03,0.00,0.00,0.00,0.03,0.15,0.554,0.044,0.307,0.206,0.209,0.12,0.158,0.764,0.151,0.078,34888,0.42,0.783,0.182,3.45,0.228,0.932,0.038,0.833,0.899,19.78,11.07,0.48,0.87,Rep,Rep
48135,Ector County,Texas,149557,0.097,101.1,0.287,0.147,0.08,0.37,0.04,0.00,0.01,0.00,0.03,0.57,0.323,0.052,0.235,0.154,0.259,0.174,0.178,0.82,0.112,0.067,57150,0.243,0.759,0.13,3.45,0.131,0.92,0.138,0.887,0.554,166.60,61.67,0.39,0.69,Rep,Rep
48137,Edwards County,Texas,1906,0.293,81.2,0.288,0.25,0.56,0.49,0.00,0.00,0.00,0.00,0.00,0.51,0.724,0.049,0.227,0.209,0.269,0.22,0.075,0.572,0.23,0.197,41813,0.537,0.826,0.108,3.31,0.169,0.96,0.114,0.728,0.503,0.90,0.81,0.50,0.70,Rep,Rep
48139,Ellis County,Texas,157058,0.113,97.6,0.297,0.212,0.07,0.64,0.09,0.00,0.01,0.00,0.03,0.25,0.410,0.065,0.317,0.145,0.271,0.109,0.159,0.785,0.142,0.073,62465,0.264,0.819,0.121,3.35,0.117,0.943,0.086,0.864,0.81,167.89,60.24,0.35,0.71,Rep,Rep
48141,El Paso County,Texas,831095,0.109,95.6,0.245,0.213,0.08,0.13,0.03,0.00,0.01,0.00,0.02,0.81,0.219,0.084,0.296,0.212,0.267,0.097,0.128,0.739,0.2,0.06,41637,0.272,0.747,0.228,3.72,0.133,0.947,0.255,0.935,0.279,820.68,279.07,0.26,0.26,Rep,Rep
48143,Erath County,Texas,40039,0.134,96.8,0.271,0.266,0.16,0.76,0.01,0.01,0.01,0.00,0.02,0.20,0.432,0.041,0.299,0.194,0.217,0.13,0.16,0.767,0.153,0.079,41416,0.234,0.784,0.244,3.18,0.107,0.904,0.087,0.877,0.807,36.97,15.93,0.45,0.81,Rep,Rep
48145,Falls County,Texas,17410,0.164,88.9,0.377,0.118,0.30,0.52,0.25,0.00,0.00,0.00,0.02,0.22,0.409,0.072,0.262,0.207,0.228,0.147,0.156,0.708,0.205,0.084,36079,0.41,0.794,0.22,3.83,0.181,0.933,0.064,0.923,0.818,22.74,10.09,0.17,0.66,Rep,Rep
48147,Fannin County,Texas,33748,0.185,111.7,0.352,0.16,0.16,0.80,0.07,0.00,0.01,0.00,0.05,0.10,0.496,0.067,0.315,0.166,0.226,0.129,0.164,0.731,0.198,0.071,44071,0.376,0.824,0.172,3.05,0.165,0.881,0.053,0.827,0.907,37.88,15.94,0.27,0.80,Rep,Rep
48149,Fayette County,Texas,24849,0.231,97.5,0.369,0.16,0.31,0.73,0.07,0.00,0.00,0.00,0.01,0.20,0.516,0.018,0.227,0.172,0.259,0.171,0.171,0.774,0.134,0.09,47808,0.385,0.841,0.124,3.13,0.133,0.965,0.072,0.931,0.819,26.16,14.58,0.37,0.78,Rep,Rep
48151,Fisher County,Texas,3858,0.239,89.9,0.334,0.163,0.23,0.64,0.03,0.00,0.00,0.00,0.01,0.31,0.490,0.072,0.289,0.198,0.224,0.176,0.113,0.72,0.181,0.094,41406,0.379,0.797,0.175,2.93,0.153,0.953,0.024,0.923,0.798,4.29,2.41,0.50,0.73,Rep,Rep
48153,Floyd County,Texas,6178,0.182,95.6,0.291,0.166,0.20,0.40,0.03,0.00,0.00,0.00,0.03,0.56,0.511,0.08,0.294,0.158,0.184,0.229,0.135,0.738,0.168,0.092,41026,0.361,0.777,0.224,3.01,0.142,0.946,0.086,0.957,0.626,6.23,3.02,0.62,0.75,Rep,Rep
48155,Foard County,Texas,1197,0.294,97.5,0.281,0.227,0.38,0.85,0.03,0.00,0.01,0.00,0.00,0.12,0.690,0.097,0.318,0.135,0.354,0.117,0.076,0.608,0.249,0.135,36477,0.55,0.882,0.098,3.28,0.277,0.936,0.03,0.667,0.926,1.70,1.17,0.00,0.75,Rep,Rep
48157,Fort Bend County,Texas,658331,0.09,96.6,0.175,0.437,0.05,0.35,0.20,0.00,0.18,0.00,0.03,0.24,0.276,0.051,0.493,0.124,0.236,0.065,0.082,0.817,0.125,0.057,89152,0.194,0.851,0.082,3.53,0.078,0.926,0.267,0.344,0.618,764.19,251.45,0.59,0.45,Rep,Rep
48159,Franklin County,Texas,10599,0.194,103.2,0.335,0.181,0.26,0.80,0.05,0.01,0.00,0.00,0.02,0.13,0.382,0.066,0.255,0.194,0.229,0.146,0.176,0.723,0.137,0.133,41537,0.412,0.819,0.165,2.9,0.223,0.951,0.064,0.875,0.875,37.27,20.32,0.38,0.82,Rep,Rep
48161,Freestone County,Texas,19586,0.18,109.3,0.339,0.123,0.20,0.68,0.16,0.00,0.00,0.00,0.03,0.14,0.583,0.049,0.261,0.236,0.198,0.164,0.142,0.736,0.19,0.073,44301,0.411,0.8,0.149,2.92,0.174,0.907,0.074,0.82,0.879,22.31,10.58,0.40,0.79,Rep,Rep
48163,Frio County,Texas,18168,0.122,144,0.338,0.08,0.18,0.17,0.04,0.00,0.00,0.00,0.01,0.78,0.624,0.052,0.185,0.273,0.202,0.187,0.153,0.811,0.154,0.034,36404,0.343,0.762,0.221,3.62,0.17,0.871,0.139,0.936,0.417,16.03,5.18,0.29,0.46,Rep,Rep
48165,Gaines County,Texas,18916,0.094,102.1,0.279,0.119,0.11,0.58,0.02,0.00,0.01,0.00,0.01,0.39,0.551,0.04,0.243,0.12,0.194,0.269,0.173,0.768,0.12,0.112,57635,0.234,0.661,0.116,3.88,0.124,0.911,0.242,0.925,0.481,12.59,4.22,0.17,0.85,Rep,Rep
